season,celebrity_name,ballroom_partner,results,placement,week,judge_id,score
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,4,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,4,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,4,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,4,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,5,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,5,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,5,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,5,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,6,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,6,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,6,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,6,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,7,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,7,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,7,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,7,4,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,8,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,8,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,8,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,8,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,9,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,9,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,9,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,9,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,10,1,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,10,2,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,10,3,0.0
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,10,4,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,11,1,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,11,2,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,11,3,
11,David Hasselhoff,Kym Johnson,Eliminated Week 1,12,11,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,1,1,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,1,2,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,1,3,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,1,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,2,1,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,2,2,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,2,3,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,2,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,3,1,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,3,2,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,3,3,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,3,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,4,1,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,4,2,6.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,4,3,5.5
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,4,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,5,1,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,5,2,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,5,3,7.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,5,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,6,1,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,6,2,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,6,3,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,6,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,7,1,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,7,2,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,7,3,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,7,4,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,8,1,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,8,2,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,8,3,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,8,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,9,1,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,9,2,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,9,3,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,9,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,10,1,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,10,2,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,10,3,0.0
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,10,4,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,11,1,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,11,2,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,11,3,
11,Florence Henderson,Corky Ballas,Eliminated Week 5,8,11,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,1,1,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,1,2,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,1,3,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,1,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,2,1,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,2,2,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,2,3,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,2,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,3,1,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,3,2,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,3,3,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,3,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,4,1,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,4,2,6.5
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,4,3,6.5
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,4,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,5,1,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,5,2,5.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,5,3,7.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,5,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,6,1,10.3333
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,6,2,9.3333
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,6,3,10.3333
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,6,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,7,1,9.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,7,2,8.5
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,7,3,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,7,4,8.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,8,1,9.5
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,8,2,9.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,8,3,9.5
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,8,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,9,1,10.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,9,2,9.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,9,3,10.0
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,9,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,10,1,9.3333
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,10,2,8.6666
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,10,3,9.3333
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,10,4,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,11,1,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,11,2,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,11,3,
11,Kyle Massey,Lacey Schwimmer,2nd Place,2,11,4,
11,Jennifer Grey,Derek Hough,1st Place,1,1,1,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,1,2,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,1,3,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,1,4,
11,Jennifer Grey,Derek Hough,1st Place,1,2,1,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,2,2,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,2,3,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,2,4,
11,Jennifer Grey,Derek Hough,1st Place,1,3,1,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,3,2,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,3,3,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,3,4,
11,Jennifer Grey,Derek Hough,1st Place,1,4,1,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,4,2,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,4,3,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,4,4,
11,Jennifer Grey,Derek Hough,1st Place,1,5,1,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,5,2,8.0
11,Jennifer Grey,Derek Hough,1st Place,1,5,3,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,5,4,
11,Jennifer Grey,Derek Hough,1st Place,1,6,1,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,6,2,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,6,3,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,6,4,
11,Jennifer Grey,Derek Hough,1st Place,1,7,1,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,7,2,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,7,3,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,7,4,9.0
11,Jennifer Grey,Derek Hough,1st Place,1,8,1,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,8,2,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,8,3,9.5
11,Jennifer Grey,Derek Hough,1st Place,1,8,4,
11,Jennifer Grey,Derek Hough,1st Place,1,9,1,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,9,2,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,9,3,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,9,4,
11,Jennifer Grey,Derek Hough,1st Place,1,10,1,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,10,2,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,10,3,10.0
11,Jennifer Grey,Derek Hough,1st Place,1,10,4,
11,Jennifer Grey,Derek Hough,1st Place,1,11,1,
11,Jennifer Grey,Derek Hough,1st Place,1,11,2,
11,Jennifer Grey,Derek Hough,1st Place,1,11,3,
11,Jennifer Grey,Derek Hough,1st Place,1,11,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,1,1,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,1,2,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,1,3,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,1,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,2,1,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,2,2,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,2,3,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,2,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,3,1,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,3,2,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,3,3,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,3,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,4,1,6.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,4,2,7.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,4,3,6.5
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,4,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,5,1,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,5,2,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,5,3,8.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,5,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,6,1,10.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,6,2,10.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,6,3,10.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,6,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,7,1,9.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,7,2,8.5
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,7,3,8.5
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,7,4,8.5
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,8,1,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,8,2,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,8,3,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,8,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,9,1,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,9,2,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,9,3,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,9,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,10,1,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,10,2,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,10,3,0.0
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,10,4,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,11,1,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,11,2,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,11,3,
11,Rick Fox,Cheryl Burke,Eliminated Week 7,6,11,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,1,1,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,1,2,5.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,1,3,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,1,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,2,1,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,2,2,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,2,3,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,2,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,3,1,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,3,2,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,3,3,7.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,3,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,4,1,6.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,4,2,5.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,4,3,5.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,4,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,5,1,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,5,2,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,5,3,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,5,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,6,1,7.3333
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,6,2,7.3333
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,6,3,7.3333
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,6,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,7,1,9.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,7,2,8.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,7,3,8.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,7,4,8.5
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,8,1,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,8,2,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,8,3,8.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,8,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,9,1,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,9,2,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,9,3,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,9,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,10,1,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,10,2,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,10,3,0.0
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,10,4,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,11,1,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,11,2,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,11,3,
11,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,5,11,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,1,1,5.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,1,2,5.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,1,3,5.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,1,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,2,1,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,2,2,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,2,3,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,2,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,3,1,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,3,2,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,3,3,6.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,3,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,4,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,4,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,4,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,4,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,5,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,5,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,5,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,5,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,6,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,6,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,6,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,6,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,7,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,7,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,7,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,7,4,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,8,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,8,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,8,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,8,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,9,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,9,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,9,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,9,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,10,1,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,10,2,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,10,3,0.0
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,10,4,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,11,1,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,11,2,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,11,3,
11,Margaret Cho,Louis van Amstel,Eliminated Week 3,10,11,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,1,1,6.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,1,2,5.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,1,3,5.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,1,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,2,1,4.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,2,2,5.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,2,3,3.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,2,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,3,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,3,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,3,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,3,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,4,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,4,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,4,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,4,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,5,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,5,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,5,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,5,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,6,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,6,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,6,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,6,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,7,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,7,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,7,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,7,4,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,8,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,8,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,8,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,8,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,9,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,9,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,9,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,9,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,10,1,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,10,2,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,10,3,0.0
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,10,4,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,11,1,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,11,2,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,11,3,
11,Michael Bolton,Chelsie Hightower,Eliminated Week 2,11,11,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,1,1,7.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,1,2,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,1,3,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,1,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,2,1,7.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,2,2,7.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,2,3,7.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,2,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,3,1,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,3,2,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,3,3,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,3,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,4,1,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,4,2,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,4,3,8.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,4,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,5,1,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,5,2,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,5,3,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,5,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,6,1,11.3333
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,6,2,12.3333
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,6,3,12.3333
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,6,4,
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,7,1,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,7,2,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,7,3,9.5
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,7,4,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,8,1,9.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,8,2,9.5
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,8,3,10.0
11,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,4,8,4,
