area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
37860,"Pensacola-Ferry Pass-Brent, FL",4,47-3013,Helpers--Electricians,160.0,35770.0,17.2,35500.0,17.07,30750.0,31960.0,36760.0,40080.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,47-3013,Helpers--Electricians,690.0,43700.0,21.01,42450.0,20.41,32020.0,36320.0,48480.0,56780.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38060,"Phoenix-Mesa-Chandler, AZ",4,47-3013,Helpers--Electricians,640.0,46560.0,22.39,46100.0,22.16,38420.0,43470.0,49090.0,53430.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38300,"Pittsburgh, PA",4,47-3013,Helpers--Electricians,320.0,37000.0,17.79,39170.0,18.83,15610.0,28500.0,45670.0,50740.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38660,"Ponce, PR",4,47-3013,Helpers--Electricians,70.0,24540.0,11.8,22980.0,11.05,19760.0,21100.0,27180.0,28950.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38860,"Portland-South Portland, ME",4,47-3013,Helpers--Electricians,500.0,53180.0,25.57,45410.0,21.83,42550.0,44420.0,57600.0,96170.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,47-3013,Helpers--Electricians,410.0,50750.0,24.4,48170.0,23.16,38780.0,38780.0,60530.0,67310.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
38940,"Port St. Lucie, FL",4,47-3013,Helpers--Electricians,200.0,38800.0,18.65,37380.0,17.97,33610.0,36680.0,40320.0,46290.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
39300,"Providence-Warwick, RI-MA",4,47-3013,Helpers--Electricians,80.0,53510.0,25.72,60860.0,29.26,37820.0,43180.0,60860.0,60880.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
39460,"Punta Gorda, FL",4,47-3013,Helpers--Electricians,40.0,38540.0,18.53,39130.0,18.81,28340.0,36790.0,39280.0,48410.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
39580,"Raleigh-Cary, NC",4,47-3013,Helpers--Electricians,1230.0,39740.0,19.11,38680.0,18.6,32210.0,36690.0,44770.0,46090.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
39660,"Rapid City, SD",4,47-3013,Helpers--Electricians,60.0,35110.0,16.88,36320.0,17.46,30250.0,31030.0,37370.0,37560.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
39740,"Reading, PA",4,47-3013,Helpers--Electricians,40.0,40320.0,19.38,43920.0,21.11,18220.0,37480.0,46690.0,48270.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40060,"Richmond, VA",4,47-3013,Helpers--Electricians,620.0,40840.0,19.63,38310.0,18.42,31090.0,35780.0,45800.0,50790.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40140,"Riverside-San Bernardino-Ontario, CA",4,47-3013,Helpers--Electricians,,41740.0,20.07,38130.0,18.33,35900.0,37870.0,45610.0,50970.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40220,"Roanoke, VA",4,47-3013,Helpers--Electricians,160.0,37400.0,17.98,36010.0,17.31,30150.0,33700.0,39540.0,46130.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40380,"Rochester, NY",4,47-3013,Helpers--Electricians,170.0,43010.0,20.68,40930.0,19.68,35030.0,37400.0,49360.0,50550.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40580,"Rocky Mount, NC",4,47-3013,Helpers--Electricians,70.0,36810.0,17.7,36530.0,17.56,28430.0,35740.0,42740.0,43050.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
40900,"Sacramento-Roseville-Folsom, CA",4,47-3013,Helpers--Electricians,140.0,50610.0,24.33,49160.0,23.63,38570.0,39830.0,53240.0,61760.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41180,"St. Louis, MO-IL",4,47-3013,Helpers--Electricians,120.0,61820.0,29.72,62710.0,30.15,29900.0,35960.0,90020.0,90020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41620,"Salt Lake City-Murray, UT",4,47-3013,Helpers--Electricians,,47270.0,22.73,42170.0,20.27,41900.0,42120.0,49940.0,62050.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41700,"San Antonio-New Braunfels, TX",4,47-3013,Helpers--Electricians,730.0,43870.0,21.09,44740.0,21.51,33860.0,36210.0,48920.0,55550.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41740,"San Diego-Chula Vista-Carlsbad, CA",4,47-3013,Helpers--Electricians,210.0,54600.0,26.25,48820.0,23.47,38380.0,40140.0,61330.0,80410.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41860,"San Francisco-Oakland-Fremont, CA",4,47-3013,Helpers--Electricians,,66900.0,32.16,56070.0,26.96,43730.0,45110.0,90010.0,102830.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
41980,"San Juan-Bayamon-Caguas, PR",4,47-3013,Helpers--Electricians,1250.0,27030.0,12.99,25640.0,12.33,20490.0,22460.0,29010.0,34780.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
42340,"Savannah, GA",4,47-3013,Helpers--Electricians,150.0,40110.0,19.28,37690.0,18.12,31450.0,35360.0,47330.0,50160.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
42540,"Scranton--Wilkes-Barre, PA",4,47-3013,Helpers--Electricians,60.0,34250.0,16.47,37400.0,17.98,15350.0,15350.0,45200.0,49370.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
42660,"Seattle-Tacoma-Bellevue, WA",4,47-3013,Helpers--Electricians,290.0,74860.0,35.99,74260.0,35.7,46280.0,49840.0,100200.0,100960.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",4,47-3013,Helpers--Electricians,50.0,36960.0,17.77,37160.0,17.87,34970.0,35960.0,37160.0,38770.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
43340,"Shreveport-Bossier City, LA",4,47-3013,Helpers--Electricians,160.0,36800.0,17.69,37360.0,17.96,26290.0,30070.0,39680.0,46360.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
43620,"Sioux Falls, SD-MN",4,47-3013,Helpers--Electricians,130.0,34770.0,16.72,34730.0,16.7,30920.0,31860.0,36800.0,38390.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
43640,"Slidell-Mandeville-Covington, LA",4,47-3013,Helpers--Electricians,110.0,37740.0,18.14,38160.0,18.35,26980.0,30770.0,40500.0,48200.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
43900,"Spartanburg, SC",4,47-3013,Helpers--Electricians,120.0,40260.0,19.36,39140.0,18.82,29620.0,31480.0,47470.0,52510.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
44140,"Springfield, MA",4,47-3013,Helpers--Electricians,30.0,44600.0,21.44,42060.0,20.22,38470.0,38510.0,52990.0,53120.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
44420,"Staunton-Stuarts Draft, VA",4,47-3013,Helpers--Electricians,40.0,38230.0,18.38,37370.0,17.97,30620.0,33440.0,39180.0,47550.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
44940,"Sumter, SC",4,47-3013,Helpers--Electricians,40.0,38230.0,18.38,37400.0,17.98,29920.0,36180.0,42200.0,44810.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
45220,"Tallahassee, FL",4,47-3013,Helpers--Electricians,130.0,35270.0,16.96,34810.0,16.74,30090.0,32500.0,35790.0,41600.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
45300,"Tampa-St. Petersburg-Clearwater, FL",4,47-3013,Helpers--Electricians,1200.0,37120.0,17.85,36760.0,17.67,29280.0,35150.0,37900.0,45190.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
45940,"Trenton-Princeton, NJ",4,47-3013,Helpers--Electricians,60.0,43050.0,20.7,43890.0,21.1,35120.0,35650.0,46600.0,60380.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46060,"Tucson, AZ",4,47-3013,Helpers--Electricians,60.0,39740.0,19.11,36610.0,17.6,36140.0,36140.0,40840.0,45380.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46140,"Tulsa, OK",4,47-3013,Helpers--Electricians,630.0,44410.0,21.35,46580.0,22.4,32320.0,38740.0,49030.0,52490.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46220,"Tuscaloosa, AL",4,47-3013,Helpers--Electricians,100.0,35190.0,16.92,35040.0,16.85,29190.0,30560.0,39130.0,42180.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46340,"Tyler, TX",4,47-3013,Helpers--Electricians,40.0,37170.0,17.87,36970.0,17.78,30410.0,32210.0,41060.0,48790.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46520,"Urban Honolulu, HI",4,47-3013,Helpers--Electricians,,47940.0,23.05,45650.0,21.95,41050.0,45650.0,47820.0,58690.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
46660,"Valdosta, GA",4,47-3013,Helpers--Electricians,140.0,38030.0,18.29,35690.0,17.16,28090.0,31500.0,46170.0,47770.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,47-3013,Helpers--Electricians,620.0,40460.0,19.45,38160.0,18.35,31190.0,35840.0,46020.0,49280.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
47380,"Waco, TX",4,47-3013,Helpers--Electricians,60.0,43800.0,21.06,44760.0,21.52,30770.0,38290.0,48980.0,53090.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,47-3013,Helpers--Electricians,1680.0,46420.0,22.32,45370.0,21.81,36850.0,39180.0,51270.0,57550.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
47930,"Waterbury-Shelton, CT",4,47-3013,Helpers--Electricians,80.0,44860.0,21.57,41080.0,19.75,35890.0,41080.0,48350.0,58650.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
48900,"Wilmington, NC",4,47-3013,Helpers--Electricians,310.0,36780.0,17.69,36480.0,17.54,28270.0,32030.0,42250.0,44060.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
49180,"Winston-Salem, NC",4,47-3013,Helpers--Electricians,340.0,37310.0,17.94,36650.0,17.62,28290.0,32850.0,42120.0,45960.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
49340,"Worcester, MA",4,47-3013,Helpers--Electricians,90.0,46040.0,22.13,43040.0,20.69,38980.0,39060.0,51800.0,58240.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
49620,"York-Hanover, PA",4,47-3013,Helpers--Electricians,80.0,37040.0,17.81,40010.0,19.24,15600.0,31060.0,45800.0,47890.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19740,"Denver-Aurora-Centennial, CO",4,47-3013,Helpers--Electricians,,43640.0,20.98,35920.0,17.27,34790.0,34790.0,57100.0,64210.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
